,trna.rep.1.tp.1_0,trna.rep.2.tp.1_0,trna.rep.3.tp.1_0,trna.rep.1.tp.2_0,trna.rep.2.tp.2_0,trna.rep.3.tp.2_0,trna.rep.1.tp.3_0,trna.rep.2.tp.3_0,trna.rep.3.tp.3_0,trna.rep.1.tp.4_0,trna.rep.2.tp.4_0,trna.rep.3.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.2.tp.1_0,rbf.rep.3.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.2.tp.2_0,rbf.rep.3.tp.2_0,rbf.rep.1.tp.3_0,rbf.rep.2.tp.3_0,rbf.rep.3.tp.3_0,rbf.rep.1.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.3.tp.4_0
VNG_0931G,125.9235319,107.6808,103.7472098,146.2910929,149.2978652,115.7597738,193.0059001,254.1398112,214.1224122,148.7410969,151.0063516,117.2554295,113.3022653,120.9470465,108.746799,85.72422278,95.04119136,89.37747243,40.20631221,56.45406374,81.50316454,8.79473567,36.67516506,25.6242657
VNG_0932C,64.28241142,58.23014404,65.74730989,84.0641057,87.7155256,73.86330818,130.1855612,207.9402261,133.6108378,103.3846922,137.3451514,84.78978556,513.6646001,727.185341,537.8326123,363.4019581,331.7986176,442.0366245,132.5659731,139.6027163,403.0917251,173.9851128,181.3848258,633.652178
VNG_0933G,69.98384762,61.05806899,70.50911186,40.63423059,44.62285245,35.11987936,32.3238372,39.74107567,27.84882275,38.17628877,48.56727583,39.84630792,429.0000108,516.2063849,445.2674911,815.2273278,720.7009121,632.7542072,382.3566593,521.9579725,571.5269702,269.4965917,145.3229318,487.3657687
VNG_0934H,210.3180404,208.482185,230.3649029,259.1906787,271.5304207,199.1544364,317.0396136,412.7030973,334.1098454,481.0964206,439.2146829,440.6374223,929.9314234,350.356238,2008.230727,603.0745833,1651.886502,2200.711973,2639.959847,1737.556497,729.7542624,1732.401408,2257.599258,2523.747518
VNG_0935G,34.52684827,29.16370745,36.09536859,23.90581839,27.51161198,25.88004824,45.97430592,32.6437761,30.83147997,40.96046994,47.90982438,60.42669771,20.35550622,86.91572773,102.5701291,145.2094466,156.6870673,173.419332,115.5738384,45.64067844,111.8163363,113.76275,39.53374111,55.24285941
VNG_0936C,10.55150191,7.913387276,9.279899747,9.004365015,9.049766977,9.651714935,13.87865838,5.746516393,4.534368221,1.794795955,2.793768057,3.495460136,0,25.79264204,42.24066249,28.54108713,17.3726894,34.71692607,0,21.92850489,46.0484305,27.32919365,0,0
VNG_0937G,5.324330965,4.712200606,16.98811111,29.9511684,57.62041876,10.33567176,16.41776375,7.17074385,5.901440997,3.082292554,3.855853682,5.105811084,36.15007889,112.5898226,83.27204906,75.02020853,25.68598532,71.86210005,102.6254534,102.6696849,136.1677233,181.8317171,182.544402,235.458126
VNG_0938G,4.612742207,5.934278623,5.517313427,4.947751201,4.515267176,5.658562978,15.51820558,15.54411502,16.18850525,11.73197329,9.859600004,9.338352381,14.96331679,22.54992332,26.92824239,48.51953196,79.73994026,0,21.23943287,0,35.22680508,0,43.59164141,40.6088801
VNG_0940G,292.7535323,277.4706332,281.3210638,321.3706435,352.5735426,251.2241173,410.2613601,480.5228776,451.3525307,227.2213497,246.7804553,206.0933116,100.6152834,67.91692547,83.7442218,65.25013976,59.57565969,38.69252554,53.5562244,42.29928882,78.95640616,23.42985638,61.06580702,85.33098867
VNG_0941C,182.7014702,166.4467871,184.5126016,209.9531604,222.4951298,173.8731804,246.5270106,382.2240262,371.6581226,160.8682154,203.7199153,154.6103169,322.1620818,435.909922,418.9298013,613.3014022,406.128246,560.7377294,295.0252832,419.4257391,448.5395864,416.2441413,211.9282056,789.7054121
VNG_0942G,250.7800215,220.2366014,185.1583419,238.2040733,230.6089265,169.3396335,280.8634624,350.9755103,310.4482245,358.3143367,335.3824763,265.9506238,452.9184992,648.4278937,440.1428789,1057.407126,455.9053709,514.4849629,128.5780231,406.2087412,710.8440901,464.0644016,439.8203547,245.8352256
VNG_0943C,231.2291238,232.2430931,208.9202123,231.8331901,200.2053073,255.341103,333.0572546,275.164969,288.5941963,297.7904862,240.3008263,270.9281282,60.66266425,137.1291807,218.3387239,196.702913,179.5964078,200.9839516,0,181.3550234,142.8124903,226.0203746,58.9083175,658.5302826
VNG_0945H,148.7287313,116.5890074,101.4473224,170.3611297,157.2888893,125.8929306,192.4273348,240.997692,302.3851716,208.1297671,149.9162221,189.7141407,0,387.8119413,592.7792682,734.3011946,121.8986354,341.037833,438.3287722,76.93264353,403.8848213,287.6405087,199.9164756,1676.132721
VNG_0946G,174.463184,163.0871635,139.2086821,154.8876998,171.4267132,140.2715842,316.6617825,286.4027875,311.3584858,414.5595334,412.8681276,391.8455641,93.16463607,43.87502596,46.10649266,105.7322815,20.68646426,60.6308454,33.06015802,43.51884142,63.97091068,130.168399,79.16125485,63.20967657
VNG_0947G,12.26757748,13.73364689,12.03817745,16.84686736,15.91170426,14.38117751,37.42019401,27.13074852,32.25634916,39.95364921,42.50788441,42.06576172,40.68604366,30.65726941,33.47165138,45.23217456,24.09085751,35.76282295,24.75051022,26.06438305,59.2946315,48.72550428,22.57681425,15.77396796
VNG_0949G,109.4319614,112.6628237,100.8626976,154.0174012,157.8503239,136.0631357,284.2893982,295.0573832,349.6851397,351.6881536,345.2084025,335.8471006,47.85128279,25.37298316,47.84117597,51.72036609,22.03718567,32.71418495,37.73441372,39.73741869,37.55080687,4.952426171,20.65226703,28.85860129
VNG_0950G,92.13376906,97.73137992,87.80718307,136.4459532,138.0130564,129.0434203,273.8068564,262.1486767,260.8234698,385.5372717,367.0847939,356.0095852,142.4890767,56.23958265,43.95867114,105.6068702,84.36974963,77.07510423,144.4667725,76.06773464,111.8163363,113.76275,197.668192,55.24285941
VNG_0953C,255.5251283,255.1251503,235.8065562,380.184529,375.2733098,310.3716329,641.5202101,704.2985819,626.8441789,977.0955453,811.5751136,817.8645179,37.86048451,38.03755301,40.88069314,24.55300715,67.25331094,71.67833592,53.7405423,0,0,0,0,0
VNG_0954C,164.4281327,185.5759929,153.0141651,217.5851672,260.9661767,220.5178411,504.9555208,388.0748251,416.4678021,609.2344623,560.9254363,620.9154463,34.16954844,27.46348759,31.97590259,8.863777013,28.3252925,29.11077983,38.80122975,25.5380191,37.53988743,38.19331397,39.81772942,129.8259731
VNG_0955G,310.4948485,325.4088369,345.1347059,571.9508399,574.0859642,496.3005422,829.8648592,822.8383608,626.9812353,1043.640073,1001.204946,980.2666304,99.71072063,33.39234271,35.88823541,86.21828014,0,31.46238489,0,24.8409705,26.0822908,0,0,90.20154039
VNG_0958G,179.0476753,165.9163074,152.958261,251.0573574,280.5987353,207.9332485,334.5318507,331.2113369,239.7576451,423.5065041,378.4035862,355.250131,36.7607032,6.59511602,24.57193573,17.02843334,12.43803004,4.971152318,14.90841776,15.69978634,24.7264411,9.783216962,40.79725801,14.2521632
VNG_0959H,93.79827866,104.0981117,108.7700557,91.5722613,117.1316944,135.9783878,75.35204195,57.35110504,75.62745384,67.5341574,68.82850429,86.31403081,0,123.9102257,0,106.6449387,194.7402048,77.83239909,0,0,0,153.1736105,0,0
VNG_0960G,939.7443744,1082.507732,1214.001302,1971.2403,1997.447781,1710.496414,4825.183867,3553.175936,4301.656825,8719.476275,7557.824083,10314.45638,23.55924015,41.42158951,8.479545087,0,13.94977767,22.30147988,33.44087851,0,73.95150929,43.88925904,45.75590968,63.93751733
VNG_0961G,1257.964576,1454.882064,1598.010713,2773.854938,2749.106205,2220.618265,5288.399773,5026.647867,5093.791003,11512.23385,10532.99223,13417.1555,0,7.088869356,71.10803412,18.30330791,16.71157007,13.35829219,40.06140093,42.18791544,44.2960327,0,0,0
VNG_0962G,1218.238862,1406.712263,1595.516346,2819.566809,2615.402574,2162.93647,4594.994145,5100.786148,5242.794566,11456.36304,9981.960196,12781.96437,0,0,10.45398113,0,0,0,0,0,0,0,0,0
VNG_0963G,283.2638643,366.2918555,251.6705438,275.9054467,350.1497049,270.1140888,338.3330721,344.0897326,492.8806149,599.4890641,555.930239,648.8551533,145.999811,212.1654263,146.3859781,114.971618,67.92392452,59.23062428,133.223801,31.17682592,196.4085531,194.2761105,192.4126108,226.4168368
VNG_0964C,214.6824696,205.8244231,156.5306784,204.9395009,205.8467896,185.684854,315.8537547,259.3219473,324.6891586,514.0955383,451.3220795,465.9272496,133.6060568,100.6731884,86.55840862,95.30986313,63.288193,120.1495753,75.85816484,39.94246621,20.96911906,49.77974263,25.94841801,0
VNG_0965C,323.0822932,262.6484059,249.9815751,261.325955,235.1559934,263.2300626,208.5697072,251.6754753,271.402671,202.8597645,177.4908072,177.631018,582.3020782,340.1314223,268.0727337,377.6303466,441.0106804,358.929768,461.3254251,506.055963,393.1941143,529.7802549,355.0572891,661.5258466
VNG_0966G,218.5852319,199.9718374,201.2693974,283.0281734,284.956374,203.6738586,284.3846742,366.5424371,327.4277003,483.3828263,442.6263457,442.6817911,89.06122648,44.73881216,57.69932254,57.75728764,84.37501376,42.15306919,25.28328773,26.62539232,139.7791846,66.3657248,86.48538025,48.34056549
VNG_0967G,205.9328866,199.9152789,193.2450197,259.5992334,279.4816623,211.7019808,318.3152938,466.2293067,402.0923976,411.5396442,454.4174571,431.6963877,0,69.00452308,0,44.54199075,0,32.50818248,0,154.0002908,0,0,66.69699231,186.3995472
VNG_0969H,134.6679338,124.3770152,122.6167562,184.0664686,187.9117078,129.8948352,184.7881634,321.0727685,260.2597284,274.171935,289.7151139,274.1835187,28.68743587,28.82163634,27.53412318,49.61113738,11.32419485,49.78568407,13.57332146,35.73456723,37.52023244,26.72128785,9.285935161,0
VNG_0970G,295.7095094,329.5215174,321.0722323,485.3218331,493.8595703,368.5443166,646.1094586,844.9500955,790.9032559,787.621855,742.1315401,771.3551277,115.9706367,122.3392514,166.9631398,165.4596862,82.40190204,131.7353528,32.92270772,190.6866626,182.0144315,172.8367499,225.2350866,188.8406468
VNG_0971G,232.1066454,248.5355976,245.601627,358.366682,380.9956745,281.6430381,463.746833,644.3633489,607.2166704,606.5068205,626.90885,581.4607705,134.2547119,116.149233,280.9805838,122.5373984,105.9924784,171.8030813,190.5662135,133.7883293,312.163819,236.212502,574.6043928,161.9351678
VNG_0973G,212.995872,205.1249993,191.618351,288.6400186,309.1868474,210.6405487,326.3537517,535.5155586,430.7526976,512.3993576,500.5191845,454.3548086,53.25573447,98.98406638,92.006468,75.9815548,56.76037989,80.66004359,90.71183367,95.52691381,83.58372027,138.8966077,258.5782933,289.0616148
VNG_0974G,768.6194811,910.5723324,785.6381053,1003.243245,1377.743611,1113.276465,2669.989863,1779.608416,1877.879332,2356.621404,1984.423808,2326.906318,110.4108632,55.46388287,99.34901823,0,65.37617574,78.38736478,235.0820337,0,43.32190365,102.8440851,160.8267423,149.8230918
VNG_0976G,228.4885731,206.311265,192.326865,236.882823,250.8919694,201.634353,354.4172607,454.4070119,469.2629554,529.987681,493.5967563,487.2330209,80.13742131,46.96554094,105.7588227,17.32341341,31.63370923,25.28628193,75.83325986,39.92938007,20.96233751,0,103.7599837,0
VNG_0978H,146.058535,136.0887689,125.4517599,153.9025434,196.919163,172.421584,306.4476136,248.1272781,296.9029163,356.9008528,339.1357271,376.9972067,0,22.94711117,32.88306667,44.43670847,0,21.62092715,32.42040467,17.07062975,0,0,44.359591,61.98633627
VNG_0979H,3.546327126,2.978902017,3.865440484,4.925653275,5.093247088,3.533915864,12.1595448,11.93261214,10.56200453,7.596807174,10.61718735,10.3517928,12.73540884,12.79500166,9.167556387,0,37.70420036,0,18.07713039,19.03665701,0,11.86262132,37.10130159,69.1253392
VNG_0981C,25.65346326,19.94603731,21.82948175,19.9661694,18.69110843,16.09294514,13.60010336,16.21829964,9.010914164,11.87185089,14.89319426,12.64374369,9.813262288,19.71827455,21.19205303,12.72798433,23.24229726,13.93400704,0,0,53.90571515,9.140675928,38.11780516,26.63212922
VNG_0982C,302.1150353,245.0177565,225.9456323,246.2091753,236.0691479,191.6139618,176.8715279,211.2298294,144.8753209,121.7871059,101.7263799,99.86515815,378.0965839,308.6400284,340.2150115,429.1016816,727.5997529,357.9101798,0,0,148.3538191,176.0920713,91.79056955,256.5289888
VNG_0983C,112.7315299,95.61287407,80.04313862,82.45404057,77.63604913,61.74807051,49.10641347,53.84032401,42.48463433,38.11497414,34.88667677,30.53067759,57.28672573,46.76320184,54.12441872,51.08287611,59.36058205,50.83892754,20.32866706,42.81557927,73.05197727,80.04078594,62.58373227,58.30139215
VNG_0985H,4.181398617,7.957732064,8.879734983,4.23311457,8.640849745,9.068483012,43.54185876,3.644996362,12.39256062,4.510350572,6.224660975,15.03440312,34.8068298,32.47182965,60.84938482,45.14544051,50.05208204,47.06933054,42.34814085,44.59604699,50.72654875,69.47432909,96.57225489,53.97851058
VNG_0986H,18.59863134,21.75749389,16.90982161,9.872890571,10.3944173,14.97693637,36.54707312,6.063346654,12.53447863,3.091843121,4.758637007,10.61571342,27.44717187,144.7713266,108.6680862,35.59974208,113.7636621,90.93634028,155.8379469,41.02757995,86.15542095,230.0944062,133.2670372,223.467377
VNG_0987H,134.1607274,133.923456,120.4578136,74.25185595,74.0166271,84.34078208,60.40025582,28.77265345,32.60855821,10.53095134,10.78648426,15.79396002,207.6700232,62.59249099,44.8472963,26.93540068,98.37169867,58.97488338,58.95493141,62.08439752,32.59338083,38.68746787,40.33291401,0
VNG_0988H,20.42353813,44.86429804,21.16272998,21.1652902,33.80463239,27.37123991,56.21647579,11.94456117,31.74743037,12.18161396,9.967643021,20.91249709,950.119701,954.5611544,1082.900581,1026.939552,1031.395036,1573.93829,1573.406527,710.1093139,869.8587315,1327.503179,1537.737667,2148.774243
VNG_0989C,8.922333151,11.99071873,13.33562754,8.734384896,12.85674662,13.4796549,63.19817007,8.589358885,18.59981837,6.758687653,9.031375639,20.39307142,32.76960867,35.66641044,51.10972161,70.83842603,45.2745008,25.84998411,46.51431385,57.14734654,25.71551254,61.04736233,74.25108148,29.64443637
VNG_0990H,139.8332583,115.2784105,95.38551203,116.4612061,120.1857299,182.8302871,289.8648623,198.5146767,220.7143071,101.9375904,83.91931353,79.0885418,464.9666003,0,0,0,0,0,0,0,364.8771312,0,0,0
VNG_0991H,95.93209051,83.22802549,121.6784666,276.6120664,213.1741564,290.967617,773.6520199,854.0054061,1023.91721,723.3236205,781.3677706,595.3321002,378.8198787,380.5922506,204.5194634,327.5596136,261.6896998,508.0100323,896.1853639,94.37552209,594.5497487,294.0481351,490.486335,342.6930087
VNG_0992H,15.04117839,14.79377745,15.47097665,55.38639449,50.90164599,50.93345762,192.9866267,173.1625228,158.3073637,186.8142396,158.0740602,165.2710023,17.60272083,0,6.33563849,22.8311835,20.84570444,41.65737265,49.97190328,26.31226649,13.81355215,32.79264673,51.28099734,0
VNG_0993H,14.30313855,28.94356812,29.74858915,22.73026014,32.06763651,39.95351696,137.0519788,26.01324293,53.09978053,24.02827046,27.23109948,42.50029272,14.67000031,44.21588644,47.52073236,28.54108713,17.3726894,55.54710157,0,32.89271027,11.51207889,0,14.24573715,0
VNG_0994H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_0995H,2936.152378,2487.745085,3355.717796,11925.96771,9583.933387,9414.027318,16855.85152,41420.5778,36689.73527,33113.72444,41636.41331,29754.18691,0,88.67346124,127.0682199,228.952592,0,167.0972899,0,0,277.0457485,0,0,1916.238885
VNG_0996G,23.60429488,18.04815836,23.09466851,58.86450517,44.23872686,53.21146129,92.61518018,222.8511634,184.8422553,120.9816111,222.3611311,127.9386933,5.595040748,5.621211807,8.055148894,7.256920763,0,0,7.941800132,16.72671855,13.17194881,15.63476032,10.86643027,15.18443999
VNG_0997G,37.21831446,38.11628401,41.16630158,39.95382005,42.08730742,30.48861778,204.0310059,216.9077294,334.1046735,139.8180026,208.1386301,176.3703239,159.3816535,135.1077871,190.0228592,142.121588,85.52503991,113.1544264,63.62782101,55.83779144,62.53655595,4.639331911,29.01990826,27.03420695
VNG_0998G,159.4452389,139.1217184,156.1168456,117.4533002,125.5985284,101.3753314,80.61113163,158.840588,86.27052851,25.83199046,35.01297999,24.67569565,66.50980078,47.33156897,27.92820462,28.75502409,26.25432422,41.97258125,0,82.84814212,147.8791108,51.62623211,32.29322023,90.2505565
VNG_0999H,42.21647899,35.03092037,39.84189431,130.9004017,94.30414883,130.3044498,169.2650849,372.6497175,357.6499258,187.3164084,219.4787188,153.3001556,0,58.38331844,41.83135635,0,137.6346479,110.0182249,0,0,91.20457029,108.2574396,0,0
VNG_1000H,107.6698282,121.280925,92.28756923,83.84775159,76.86252874,82.56918154,54.5073262,61.0483633,33.90516332,47.48465298,42.7704011,35.47144078,500.3254089,1005.333687,900.3958216,1135.636388,444.3759686,592.017343,355.0904304,373.9396466,196.3120023,0,0,0
VNG_1001G,175.3387967,143.8938418,193.687989,209.7041733,194.1488745,108.605527,80.9042326,125.7387659,90.55910033,114.1388212,137.8952768,113.194607,19.47902219,27.72435122,18.69592773,4.210806265,7.689222961,15.36589794,18.43284082,0,30.57190502,24.19207006,25.22093547,52.86424327
VNG_1002H,87.31367216,73.25422672,85.4682102,87.26290888,100.6040192,71.70872146,184.5146994,326.5825976,295.2556537,87.94486425,122.3922425,96.81092042,25.04466021,12.58087776,27.0424794,32.48363964,14.82935873,35.561288,35.54929034,0,39.30699775,11.66407057,0,0
VNG_1003H,125.6314792,103.8158067,90.81108372,111.0071298,104.4141867,97.57186644,130.3201112,151.7683331,149.4597276,69.46604601,87.71536823,87.16359331,602.4734731,756.6143941,578.2515932,260.4750962,356.7337112,380.2051073,0,0,0,187.0606179,0,545.01794
VNG_1005H,64.68681308,80.79771653,69.16764909,41.08312682,64.43061238,59.7500126,64.42657589,33.02759332,37.39467056,24.19865256,38.62200472,35.71528718,956.0375676,480.2547422,860.2512996,1240.001792,1698.257917,1131.246429,678.5168531,178.6332953,750.239133,0,232.0970249,1297.301247
VNG_1006H,22.95967919,37.68405031,38.47390076,36.00805559,48.12081912,44.86495586,113.6679031,35.04685819,49.55208897,33.23005034,32.2771132,51.57926067,69.19043441,99.92615162,49.80661184,78.52413758,122.9063418,40.93532158,98.21149152,90.49665941,162.8893187,273.905698,117.5814331,140.8315467
VNG_1007H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1008G,2486.383016,2545.059323,3401.033322,4763.233523,4428.588631,3973.701631,6656.664937,5744.313668,6638.131989,6953.098986,6712.41489,7141.86694,23.01588048,17.34263778,24.85188373,29.85221506,0,21.78711902,32.66955959,51.60569722,90.3073371,0,201.153083,62.46290879
VNG_1009G,3651.340665,3994.541513,5184.612657,7173.037987,6596.184551,6217.505148,10195.87737,8144.287804,9918.356721,10441.34792,10013.167,10840.32715,0,0,0,0,0,0,40.83124867,0,0,0,27.93397392,0
VNG_1011C,289.0885571,231.6043721,232.131332,299.1134075,439.6551819,211.9263542,254.8352959,334.8624284,336.0751823,236.5427027,291.7119276,231.372876,45.68059867,154.893275,65.76613335,59.24905002,81.14461908,140.5353811,0,17.07062975,143.3894965,21.27496803,88.71907929,123.9731578
VNG_1012H,778.8045127,799.6884198,794.6869977,960.2679194,1248.342292,803.2405818,945.1160894,1472.78094,1717.26218,2253.876409,1916.163141,2279.10175,337.951945,735.653422,729.8212181,876.6651742,533.617208,799.7720745,0,252.5822056,442.0063127,839.4391855,437.571044,917.1679349
VNG_1013G,49.19520269,50.88241489,50.24504113,46.94909821,50.49512625,40.97998477,95.48146042,66.33369554,57.723494,88.08258342,98.44776772,123.3216218,58.68897577,67.38690889,111.6529554,152.2430192,119.1453032,134.9211934,83.30538562,81.46119993,203.9602084,249.9050217,138.4086123,273.0452354
VNG_1014G,9.153930135,8.56061641,8.167336055,9.120379124,9.223519257,8.265462404,16.52144003,16.82015644,17.96361815,14.02538904,19.62905873,16.73498544,47.13669596,47.35723587,48.06923572,66.23235279,65.12415513,63.21178333,78.05873562,88.0739354,92.47490353,51.22381712,53.40243627,21.32067513
VNG_1015H,5.209445989,4.086985404,2.99887875,8.845748162,9.039781819,4.760166306,25.70666452,30.46700133,28.46893823,13.59387534,16.23084862,10.39378856,51.46891196,155.1289711,166.7238945,66.75655103,91.42660861,146.1634679,0,115.4027782,40.38963155,95.88288052,149.9417218,279.3627331
VNG_1017H,9.708421256,9.347242742,10.23413151,17.6287228,20.58301916,17.19744581,69.17692082,81.2675653,79.6326034,31.1289257,41.57758427,35.05476722,497.1807647,367.1375995,425.8938055,328.8769594,459.2452784,385.9215518,818.6310331,713.4505152,444.7787012,481.6303418,772.4841638,404.7893886
VNG_1018G,6.42635957,5.66440682,6.087867413,9.151778734,10.36757066,7.668314237,18.37448548,34.65760958,29.0823302,15.29773462,27.52123842,15.32131263,5.605516971,11.26347647,18.15798844,10.90572623,16.59557103,26.53123179,23.87000869,29.32659685,17.59547167,20.88534878,21.77363572,106.4896922
VNG_1020C,9.445573813,10.56286041,10.81603214,16.15121953,17.22832237,14.70824401,22.39007791,58.74033029,34.26461308,16.83570056,36.25070931,20.3912241,27.58285629,17.31996701,9.927734822,0,0,0,0,20.615184,21.64531978,0,13.39264242,0
VNG_1021C,43.75118738,38.28498436,35.70096006,82.54346009,92.95180546,54.89738778,231.8185055,397.4982622,305.2633557,164.906959,193.9802295,126.4715097,16.00311971,44.21438837,51.83905708,41.51293852,56.85410034,15.14867703,0,11.96063465,37.67471379,29.81265042,46.62091857,43.43082515
VNG_1023C,23.82593862,20.96233503,20.58803056,40.68690588,51.33899062,25.28334002,184.2899644,246.542825,191.8851433,89.77322472,129.7536746,81.09206428,11.00349987,11.05494535,35.64370813,21.40771233,19.54602637,15.62402152,0,8.223921312,25.90459127,51.24680606,21.37050583,0
VNG_1024C,80.80888648,99.19507487,86.64977761,159.7443613,230.9719753,121.464045,1275.058328,994.7957216,931.305884,430.8279685,482.4614095,446.2224901,86.66600107,65.30359519,31.19312532,28.10204212,25.65816059,82.03901916,61.50848042,0,34.00509209,161.4528842,0,0
VNG_1025H,7.849373471,7.850344052,7.244372716,12.36101419,16.08247943,8.791640037,65.64443589,120.5720187,74.31921187,26.2709345,59.16346184,30.68790515,83.5181581,62.93165366,60.12036005,45.13553407,115.3889647,72.47097385,39.51622347,41.61391418,54.6166282,38.89707934,40.55147717,75.55336581
VNG_1026H,8.644869437,8.198958939,8.54194125,12.20000768,15.50457856,9.608437959,56.1681105,93.13572511,78.33237793,22.3956966,48.50148852,31.80984489,202.8406531,280.2106862,301.153825,164.4311026,255.2232703,168.0096575,35.9899089,132.6510593,79.58835442,70.85193082,0,68.81110223
VNG_1027G,94.32811845,87.24709194,92.26009091,75.11136247,85.367828,88.26233831,61.03700495,57.12872037,54.74187116,30.32247585,40.27427848,36.74506613,60.65413399,284.3773136,276.523994,603.1378159,419.0000035,430.6196202,774.8529048,1103.085994,1983.234782,282.4864304,333.7668957,548.6977884
VNG_1029C,556.9617068,507.0737609,512.0844023,452.8430218,481.7219394,385.8759465,272.8046402,433.4720752,320.1352663,418.8553782,391.8414891,449.1740989,0,39.90015131,19.05883479,17.17017975,0,62.65671837,0,39.57624268,83.10763266,24.66160844,51.4210914,71.85386245
VNG_1030G,29.68657218,24.42035091,22.47986497,24.84708723,20.04429488,18.51847028,14.55300881,28.37061094,16.12853662,9.901740912,15.14217395,9.544677634,22.4970453,45.20451167,56.68051068,58.35852426,13.32080718,42.59187927,31.93312867,0,0,20.95518312,0,0
VNG_1031C,87.5301893,83.22900063,80.65500483,81.81474245,72.0730781,56.60276459,52.59853338,91.99664489,61.72166144,40.00178407,43.61382824,31.94921501,87.13472099,65.65673983,94.08551946,113.015623,51.59381645,151.2187189,41.22741656,86.83169388,68.37799692,135.2715112,28.20491829,78.82507012
VNG_1033G,53.72079266,42.66266095,38.62953223,35.00080132,36.56016703,27.8081776,27.03143729,37.63098614,26.27732908,16.51799141,19.83226142,16.94404063,9.097520315,52.555533,49.11621844,23.59945957,16.16033962,34.44728621,25.82678384,61.19482267,49.97425676,16.94805807,35.33780092,74.06941508
VNG_1034H,234.9859962,206.0282288,186.0002206,153.5816096,142.5456329,150.154897,36.38743127,37.04439754,29.0231115,20.16258313,15.70332711,16.90434374,37.38767718,103.2968054,13.4566642,48.49286888,44.27563062,176.9576105,53.06936874,55.88646433,117.3586995,0,36.30644244,304.3997761
VNG_1035C,31.08138977,19.17281924,22.9106112,23.50869811,25.38988455,20.17408667,14.35532929,7.607396297,5.748661919,11.15181457,14.31198862,14.86623531,51.71975486,48.7140863,58.17242741,50.31143841,61.24815153,27.53920436,73.41295777,48.31862919,71.02636356,30.10944639,37.66804572,35.09056344
VNG_1036H,46.84978215,26.97718513,34.57695497,25.33447496,27.13644405,25.30047483,16.7337746,11.3828362,5.754919965,8.832726894,10.9650167,12.8443012,28.22342537,63.79983419,20.31658118,54.90981835,116.9804265,146.9418098,40.06140093,63.28192023,88.59206539,52.57832146,27.40728601,0
VNG_1037G,29.53277411,22.9924926,23.71070384,25.17285176,23.53298774,17.60953801,26.69833494,37.41252413,23.46234612,7.055099037,9.940505752,7.442590307,33.62387848,29.55848622,72.61217203,32.70832614,29.86383084,31.82872181,71.5903753,50.26036707,65.96480054,31.31940231,81.62871788,136.8774992
VNG_1038C,223.2049005,191.4870874,227.8331081,208.1750483,223.2955231,200.9545178,333.4809055,463.6373335,450.9542914,214.2994331,267.2377806,242.2884918,17.19824442,77.75414101,99.04089936,111.5328186,91.65005247,89.54028884,48.8236469,12.853787,67.48064878,80.09771611,50.10262558,46.67438159
VNG_1039H,37.90086156,39.07070868,51.15656307,87.1614126,84.07739787,99.12650322,186.8875082,177.2894632,245.3133419,149.5534681,153.052295,144.6579765,52.48827781,105.4680058,37.78355481,51.0590585,31.07909469,49.68600865,0,98.07353247,41.18950931,24.44549066,25.4852038,0
VNG_1041H,6.395627226,7.808388372,8.005616713,5.575332283,8.201713581,5.600281465,12.04852281,8.049751689,6.976195781,7.101992319,10.17122525,7.637236385,3664.314558,3256.680718,3347.910838,3416.899916,3055.550097,2668.213481,2523.694554,2933.139823,2109.854316,747.2643568,610.6046619,2530.287044
VNG_1042H,101.411283,89.40167821,102.7622544,93.64484114,106.0621329,104.8942196,116.4552715,109.8100491,105.8755391,100.9817697,93.6969535,117.1230381,142.4357626,223.5966864,166.614111,300.2062454,210.845647,252.8082162,303.2670465,133.0690625,586.8164859,265.3466532,69.15819014,579.8339404
VNG_1046H,117.9121251,114.3154533,96.20109676,107.7363798,132.7441074,90.62555294,230.6290102,301.4519231,237.7426576,232.6919142,199.5034122,229.5645538,643.8070166,554.4161159,496.5457201,596.4541302,599.041043,696.4968316,261.0977592,618.655107,433.0454749,171.3381308,357.2511374,748.8121415
VNG_1047H,81.06767082,73.64257883,71.29792892,84.7159945,76.1061333,95.30289327,172.8161159,156.8514975,134.2604333,137.8952825,138.6176721,123.2852912,200.824491,453.9686365,72.28147504,390.7121173,237.8224742,285.1540787,285.0580353,150.0942203,0,561.1829379,195.017292,0
VNG_1048G,136.3242626,125.8887361,136.3002449,169.0545256,174.1261307,154.9651479,304.1838995,381.7291676,302.2170836,240.2101202,298.8768412,252.4980203,66.51433248,102.3260571,80.7977769,53.91927969,93.53743394,74.76877007,94.41290347,68.35435153,176.1627608,116.1668298,121.1074074,270.7703539
VNG_1050H,17.95627898,16.26493227,13.670555,16.57560248,16.50343681,15.87683813,24.84659863,11.12765206,10.49813108,5.845538881,7.490075798,9.081636311,59.49206403,164.3690566,171.3006248,38.58136987,140.9049936,56.31581343,0,0,46.68566607,55.4147453,115.5437014,484.3665649
